Name,bg_id,tract_id,neighborhood,Year,Population,Population Density,Percent Families,Per Capita Household Income,Mean Household Income,Median Household Income,Ratio Mean over Median Income,perc_household_income_200k+,perc_household_income_150-200k,perc_household_income_125-150k,perc_household_income_100-125k,perc_household_income_75-100k,perc_household_income_50-75k,perc_household_income_35-50k,perc_household_income_25-35k,perc_household_income_15-25k,perc_households_income_under_15k,Percent White Non-Hispanic,Percent White Non-Hispanic Households,Percent Vacant Units,Percent Renter Occupied,perc_homes_over_1000000,perc_homes_750-1000k,perc_homes_500-$750k,perc_homes_400-500k,perc_homes_300-400k,perc_homes_250-300k,perc_homes_200-250k,perc_homes_175-200k,perc_homes_150-175k,perc_homes_125-150k,perc_homes_100-125k,perc_homes_80-100k,Median Home Value,Median Rent,Percent Rent 250-499,Percent Rent 500-749,Percent Rent 750-999,Percent Rent 1000-1249,Percent Rent 1250-1499,Percent Rent 1500-1999,Percent Rent 2000+,Percent In Structure 3-4 Units,Percent in Structures w 5+ Units,Housing Units,Median Year Moved In,Percent Moved in 1990-1999,Percent Moved in 1980-1989,Percent Moved in 1970-1979,Percent Unemployed,"Percent Families, Married w Children Under 18",Percent Non-Married Families,Percent Household 3+ Vehicles,Percent Public Transportation to Work,Percent Bachelors Degree
BG0007004,530330007004,5303300070,Pinehurst,2017,990,7902.2,71.8182,41215,91708.0,87917.0,1.043120216,6.7568,10.1351,18.4685,8.1081,13.5135,9.9099,5.6306,4.2793,6.982,16.2162,65.2525,72.973,3.4783,38.964,0.0,0.0,8.1181,21.0332,51.2915,7.7491,11.8081,0.0,0.0,0.0,0.0,0.0,359286.0,1282.0,0.0,9.8266,9.8266,14.4509,40.4624,14.4509,0.0,3.6957,7.1739999999999995,460,2004,11.036,12.8378,6.7568,3.8462,26.7206,29.9595,12.1622,18.7273,47.8892
BG0008001,530330008001,5303300080,Matthews Beach,2017,1297,6892.2,75.0964,43259,106869.0,79741.0,1.340201402,10.0952,10.2857,13.1429,7.619,10.8571,23.8095,13.9048,2.6667,1.5238,6.0952,65.7672,77.5238,5.914,30.6667,0.0,0.0,11.5385,27.1978,42.8571,7.9670000000000005,0.0,3.022,0.0,0.0,0.0,0.0,373718.0,902.0,0.0,29.1925,34.1615,19.2547,0.0,17.3913,0.0,0.0,7.7061,558,2004,14.0952,7.8095,10.2857,3.7855,33.3333,19.8113,20.0,17.377,36.1053
BG0008002,530330008002,5303300080,Matthews Beach,2017,1589,6291.0,77.533,52672,128238.0,92151.0,1.391607253,14.7567,4.8666,11.9309,14.2857,13.3438,14.2857,11.145999999999999,5.6515,4.3956,5.3375,74.7011,81.0047,3.0441,22.605999999999998,0.0,1.6227,26.572,22.1095,34.6856,15.0101,0.0,0.0,0.0,0.0,0.0,0.0,401818.0,1338.0,6.9444,7.6389,20.1389,0.0,27.0833,11.8056,14.5833,0.0,7.9148,657,2003,14.2857,8.6342,5.6515,3.7516,35.2518,14.8681,20.2512,18.9516,61.9574
BG0009001,530330009001,5303300090,Matthews Beach,2017,1222,6055.8,78.8052,67471,161914.0,105000.0,1.542038095,19.7211,13.745,6.1753,12.9482,14.5418,13.3466,9.3625,4.5817,1.992,3.5857,77.6596,81.8725,5.9925,16.9323,4.7962,9.1127,44.6043,24.4604,7.6739,0.0,0.0,5.5156,0.0,3.8369,0.0,0.0,548128.0,1263.0,0.0,31.7647,0.0,17.6471,21.1765,10.5882,18.8235,0.0,6.1797,534,2002,10.5578,14.1434,8.1673,3.858,31.8713,11.1111,25.0996,20.2247,69.1903
BG0009002,530330009002,5303300090,Sand Point,2017,1028,5619.2,83.1712,76771,181658.0,138372.0,1.312823404,25.3456,20.0461,9.9078,13.1336,10.8295,6.9124,2.0737,2.9954,3.6866,5.0691,77.5292,84.3318,8.0508,18.6636,26.3456,18.9802,24.6459,3.6827,14.4476,0.0,0.0,8.4986,0.0,0.0,3.3994,0.0,701705.0,1429.0,0.0,0.0,0.0,0.0,43.2099,0.0,18.5185,0.0,0.0,472,2002,16.5899,6.682,10.5991,3.8817,33.6667,9.3333,24.6544,16.5385,76.0
BG0010001,530330010001,5303300100,Matthews Beach,2017,994,6934.8,74.1449,39902,98175.0,89667.0,1.094884406,9.901,6.1881,6.1881,20.0495,18.5644,17.0792,11.3861,3.2178,2.7228,4.703,52.2133,63.3663,4.038,53.9604,0.0,0.0,11.828,25.2688,38.7097,9.1398,15.0538,0.0,0.0,0.0,0.0,0.0,366667.0,1003.0,14.2202,10.5505,6.8807,36.2385,6.422000000000001,5.5046,0.0,9.9762,16.627,421,2003,14.8515,0.0,8.9109,3.7624,35.4978,33.7662,12.3763,15.2263,40.9861
BG0010002,530330010002,5303300100,Matthews Beach,2017,1165,5173.6,77.5966,47141,119781.0,88859.0,1.347989511,14.6341,5.765,11.9734,8.6475,20.1774,18.4035,6.4302,2.6608,3.5477,7.7605,68.3262,74.7228,4.2463,30.5987,0.0,7.9872,24.6006,25.2396,29.7125,10.5431,1.9169,0.0,0.0,0.0,0.0,0.0,431250.0,1138.0,0.0,13.0435,21.0145,28.9855,19.5652,17.3913,0.0,1.6985,19.5329,471,2004,8.6475,7.9823,6.2084,3.8591,42.3729,13.2203,12.4169,24.0838,53.706
BG0011001,530330011001,5303300110,Maple Leaf,2017,1372,7035.6,73.8338,47647,109501.0,99468.0,1.10086661,16.9179,13.7353,7.7052,11.5578,7.7052,10.7203,8.8777,8.0402,7.3702,7.3702,62.4636,73.1993,7.728,42.7136,0.0,0.0,54.6784,18.7135,26.6082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521390.0,818.0,7.8431,28.6275,28.2353,0.0,0.0,9.8039,13.7255,0.0,20.5565,647,2004,4.6901,8.5427,8.0402,3.8462,30.7246,25.7971,8.2077,14.8387,55.9842
BG0011002,530330011002,5303300110,Maple Leaf,2017,1432,6678.4,65.9218,61062,137529.0,104661.0,1.31404248,24.6231,8.3752,9.0452,9.7152,12.5628,18.7605,9.0452,2.5126,2.0101,3.3501,71.2291,79.732,4.1734,32.8308,0.0,2.4938,12.4688,32.6683,36.9077,9.4763,0.0,0.0,0.0,0.0,5.985,0.0,393289.0,1018.0,4.0816,18.3673,26.0204,20.9184,14.7959,13.7755,2.0408,1.6051,16.3724,623,2004,14.5729,11.7253,0.0,3.7757,30.9524,16.0714,8.2077,25.6837,57.4141
BG0012001,530330012001,5303300120,Maple Leaf,2017,1425,7473.8,75.1579,42233,103051.0,88657.0,1.162356046,13.3562,11.3014,8.9041,8.0479,18.4932,14.2123,3.4247,5.4795,7.3629999999999995,9.4178,68.4912,75.8562,4.5752,31.3356,0.0,0.0,15.4613,30.1746,25.6858,13.9651,9.4763,0.0,0.0,0.0,0.0,0.0,382692.0,1053.0,0.0,9.8361,32.2404,38.2514,9.8361,9.8361,0.0,0.0,16.3399,612,2003,7.7055,4.7945,8.7329,3.8352,33.6134,24.0896,4.2809,21.2703,49.6726
BG0012002,530330012002,5303300120,Maple Leaf,2017,1293,13632.9,64.7332,39470,86208.0,57927.0,1.488217929,6.5878,2.7027,5.9122,5.7432,14.8649,20.776999999999997,19.0878,5.9122,7.0946,11.3176,51.7401,58.4459,5.28,79.223,0.0,11.3821,22.7642,15.4472,15.4472,0.0,18.6992,0.0,0.0,0.0,16.2602,0.0,395000.0,869.0,0.0,30.2772,41.5778,6.6098,21.5352,0.0,0.0,2.08,60.32,625,2003,1.5203,2.8716,0.0,3.7879,30.1075,35.8423,4.3919,38.8976,49.1917
BG0012003,530330012003,5303300120,Maple Leaf,2017,1525,15993.5,37.6393,31366,45494.0,36573.0,1.243923113,0.0,0.382,2.4833,5.4441,13.6581,15.8548,13.5626,12.6074,16.0458,19.9618,58.7541,68.2904,7.016,84.9093,0.0,0.0,0.0,0.0,0.0,0.0,37.9747,20.2532,10.1266,9.4937,0.0,6.01265,185156.0,852.0,18.4477,10.9111,24.9719,10.4612,7.874,0.3375,16.5354,0.0,86.7672,1126,2003,3.6294,4.9666,0.0,3.736,17.561,36.5854,3.9159,30.9185,33.979
BG0012004,530330012004,5303300120,Maple Leaf,2017,1343,7126.6,59.7915,26676,48262.0,43430.0,1.111259498,0.0,0.1431,3.4335,7.7253,10.7296,20.4578,17.1674,6.7239,11.4449,22.1745,39.166,50.9299,6.0484,89.5565,0.0,0.0,0.0,0.0,10.9589,23.2877,16.4384,12.3288,36.9863,0.0,0.0,0.0,203846.0,1002.0,0.0,24.1214,22.3642,38.9776,0.0,0.0,11.3419,6.9892,75.0,744,2003,0.0,1.7167,1.1445,3.8012,21.978,44.6886,4.2919,23.2523,41.6918
BG0012005,530330012005,5303300120,Maple Leaf,2017,1706,12289.2,48.5932,26588,47456.0,32842.0,1.44497899,1.4989,0.9636,7.6017,1.9272,5.8887,15.5246,13.3833,14.8822,19.5931,18.7366,43.8453,50.9636,7.4331,83.94,0.0,0.0,0.0,0.0,0.0,0.0,62.6667,21.3333,0.0,16.0,0.0,0.0,210106.0,945.0,0.0,16.9643,37.5,33.9286,6.3776,1.4031,0.0,2.4777,81.566,1009,2003,0.0,0.0,0.0,3.7887,17.8914,43.77,4.2827,13.9618,43.3064
BG0013001,530330013001,5303300130,North College Park,2017,1773,9082.3,56.2888,43750,85905.0,62563.0,1.373095919,7.4279,6.0976,5.2106,4.3237,16.0754,21.8404,8.5366,5.4324,8.7583,16.2971,60.1805,65.4102,6.3344,55.5432,0.0,0.0,5.4863,9.4763,34.414,10.2244,11.2219,25.4364,0.0,0.0,3.7406,0.0,296429.0,992.0,5.7884,2.1956,29.7405,20.5589,6.5868,9.98,8.5828,5.3998,34.164,963,2003,9.4235,7.0953,2.1064,3.8391,22.7642,27.6423,6.7627,22.7186,47.2183
BG0013002,530330013002,5303300130,North College Park,2017,1518,16038.5,59.8814,32092,68710.0,58108.0,1.182453363,2.5388,8.3216,1.9746,6.9111,16.22,20.7334,11.8477,10.7193,11.5656,9.1678,43.9394,53.3145,6.0927,67.1368,0.0,0.0,0.0,9.8712,19.7425,27.4678,9.8712,33.0472,0.0,0.0,0.0,0.0,263077.0,800.0,6.0924,33.6134,12.605,16.8067,7.3529,13.6555,2.1008,1.4569999999999999,49.2715,755,2003,8.7447,1.5515,0.0,3.792,21.2219,37.6206,6.629,28.0405,35.7207
BG0013003,530330013003,5303300130,North College Park,2017,1556,9301.9,56.1054,34980,69870.0,57428.0,1.216653897,3.3376,3.2092,8.0873,8.9859,13.9923,17.5866,17.3299,9.6277,8.344,9.4994,57.0694,64.8267,5.6901,72.1438,0.0,0.0,21.1982,4.6083,37.3272,0.0,16.129,20.7373,0.0,0.0,0.0,0.0,335366.0,945.0,3.2028,17.9715,34.8754,31.1388,9.7865,0.0,0.0,1.2107,55.327,826,2003,2.8241,2.8241,1.1553,3.7815,25.8065,38.0645,6.6752,12.8821,54.6994
BG0014001,530330014001,5303300140,Bitter Lake,2017,1196,9592.6,69.3144,52367,112185.0,78030.0,1.437716263,7.0652,5.9783,8.1522,13.0435,17.9348,19.9275,12.6812,2.7174,2.3551,10.1449,72.9933,76.9928,7.6923,44.2029,0.0,0.0,13.960999999999999,12.013,43.8312,5.5195,18.1818,0.0,0.0,0.0,0.0,0.0,345185.0,947.0,0.0,7.7869,53.6885,6.5574,0.0,31.9672,0.0,2.0067,34.2809,598,2003,1.6304,3.6232,4.7101,3.7939999999999996,26.2458,27.2425,15.5797,5.6338,46.7021
BG0014002,530330014002,5303300140,Bitter Lake,2017,1207,6043.2,59.5692,44565,96557.0,87381.0,1.105011387,5.1756,13.1238,10.9057,11.0906,19.2237,17.0055,7.024,8.3179,7.7634,0.3697,74.565,82.8096,6.8847,45.841,0.0,0.0,13.9932,33.1058,45.3925,7.5085,0.0,0.0,0.0,0.0,0.0,0.0,393284.0,1045.0,5.2419,14.9194,27.4194,13.3065,39.1129,0.0,0.0,0.0,25.6454,581,2004,2.7726,6.6543,3.512,3.7433,31.0484,25.0,15.7116,19.3056,57.5661
BG0014003,530330014003,5303300140,Bitter Lake,2017,1515,10359.0,64.5545,42562,89807.0,58559.0,1.53361567,7.5209,8.2173,6.2674,7.3816,10.4457,15.4596,21.0306,14.0669,9.3315,0.2786,62.1122,71.8663,3.7534,62.2563,0.0,0.0,13.2841,11.0701,22.5092,24.3542,6.2731,22.5092,0.0,0.0,0.0,0.0,293284.0,1034.0,0.0,15.8837,27.0694,32.8859,7.1588,5.5928,8.7248,2.2788,31.0992,746,2003,4.8747,2.6462,3.7604,3.7862,25.0746,40.0,15.8774,15.9722,35.3887
BG0014004,530330014004,5303300140,Crown Hill,2017,1478,4168.6,80.8525,61152,145779.0,137313.0,1.06165476,20.4839,18.5484,21.6129,11.2903,10.1613,8.871,4.1935,1.7742,0.6452,2.4194,83.8295,89.3548,3.125,18.5484,0.0,7.7228,21.3861,29.3069,41.5842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428859.0,1474.0,0.0,0.0,0.0,27.8261,24.3478,47.8261,0.0,0.0,0.0,640,2003,6.7742,10.4839,5.6452,3.7736,38.4804,16.4216,15.8065,16.1765,47.6105
BG0015001,530330015001,5303300150,Loyal Heights,2017,1359,6738.4,79.6174,65909,153637.0,127976.0,1.200514159,21.0978,22.6415,7.0326,10.8062,12.8645,11.8353,3.6021,1.2007,2.5729,6.3465,88.3738,90.7376,3.9539,19.554000000000002,0.0,15.7783,44.7761,14.2857,11.3006,2.9851,5.5437,0.0,0.0,0.0,0.0,0.0,559242.0,1676.0,0.0,9.6491,13.1579,0.0,0.0,77.193,0.0,0.0,2.3064,607,2003,6.6895,12.3499,3.9451,3.8667,36.5333,10.6667,15.952,1.3869999999999998,65.1631
BG0015002,530330015002,5303300150,Sunset Hill,2017,1391,5558.5,78.0733,69914,156101.0,130000.0,1.200776923,28.2504,13.4831,10.2729,11.878,11.0754,10.9149,4.9759,3.8523,2.8892,2.4077,87.491,90.6902,4.4479,20.7063,20.6478,18.6235,22.4696,12.753,19.8381,2.2267,3.4413,0.0,0.0,0.0,0.0,0.0,630631.0,1105.0,0.0,13.9535,20.155,23.2558,13.9535,0.0,16.2791,0.0,1.3804,652,2003,13.3226,5.297000000000001,5.617999999999999,3.7037,33.419000000000004,11.5681,16.0514,5.0398,62.1226
BG0016001,530330016001,5303300160,Crown Hill,2017,1531,3944.0,86.6101,73480,183340.0,112705.0,1.626724635,23.6542,13.8662,7.6672,9.7879,9.9511,11.2561,6.5253,5.3834,6.0359,5.8728,89.6146,93.6378,3.0063,8.1566,31.9716,20.6039,29.1297,3.73,9.9467,2.6643,0.0,0.0,0.0,0.0,0.0,0.9769,782051.0,1824.0,0.0,0.0,20.0,0.0,0.0,32.0,30.0,0.0,0.0,632,2000,18.4339,13.7031,5.2202,3.75,38.2743,11.2832,15.6607,11.3997,49.1525
BG0016002,530330016002,5303300160,Loyal Heights,2017,1518,5943.2,83.4651,62159,150118.0,123288.0,1.217620531,24.5586,14.2857,10.4334,11.557,13.3226,13.4831,6.9021,3.6918,1.7657,0.0,83.9262,89.7271,2.9595,9.3098,3.0088,28.3186,58.0531,4.7788,1.4159,0.0,0.0,0.0,2.4779,0.0,0.0,0.0,669453.0,1844.0,0.0,0.0,31.0345,0.0,0.0,27.5862,41.3793,0.0,0.0,642,2001,18.9406,7.8652,3.5313,3.7889,37.8378,10.8108,15.8908,10.2672,46.9459
BG0016003,530330016003,5303300160,Whittier Heights,2017,1599,11070.3,66.8543,50491,104443.0,86789.0,1.203412875,11.2549,6.4683,9.4437,14.489,15.7827,18.4994,12.030999999999999,5.1746,2.8461,4.0103,68.0425,77.749,3.9752,50.5821,0.0,0.0,15.7068,17.2775,40.5759,11.2565,15.1832,0.0,0.0,0.0,0.0,0.0,358065.0,1009.0,0.0,17.9028,28.6445,41.688,7.6726,0.0,0.0,2.9814,28.323,805,2003,9.4437,1.5524,0.0,3.7783,26.0638,28.7234,15.9121,19.7644,56.1936
BG0017011,530330017011,5303300170,Greenwood,2017,1772,14175.1,57.5056,49735,93439.0,82363.0,1.13447786,9.2077,6.2099,10.5996,12.955,15.6317,15.6317,11.242,7.1734,6.531000000000001,4.8180000000000005,55.5305,66.3812,4.888,72.6981,2.7451,0.0,14.1176,19.2157,27.0588,0.0,18.0392,9.4118,3.5294,5.8824,0.0,0.0,348571.0,1078.0,0.0,2.5037,36.376999999999995,30.1915,19.8822,7.511,0.0,0.0,63.8493,982,2003,2.5696,0.0,1.3919,3.8095,27.1709,29.971999999999998,6.5311,22.1422,54.8653
BG0017012,530330017012,5303300170,Greenwood,2017,1228,10432.3,57.9805,59102,112001.0,101563.0,1.102773648,11.4198,16.2037,10.8025,12.3457,10.8025,14.5062,10.3395,5.5556,3.858,4.1667,73.2085,79.0123,5.6769,41.9753,0.0,0.0,5.0532,14.6277,25.0,9.3085,31.116999999999997,4.7872,0.0,1.5957,3.7234,0.0,271429.0,987.0,5.5147,31.25,13.9706,23.1618,5.5147,20.5882,0.0,1.8923,38.7191,687,2004,12.8086,2.9321,3.3951,3.7897,27.8431,25.4902,6.7902,10.4193,66.3337
BG0017013,530330017013,5303300170,Bitter Lake,2017,1239,12149.2,64.891,45290,98446.0,88144.0,1.116876929,13.3333,6.8421,5.7895,15.9649,17.0175,13.3333,6.8421,4.2105,4.5614,12.1053,64.891,74.2105,5.3156,39.8246,0.0,0.0,0.0,18.6589,27.1137,17.4927,19.242,5.2478,12.2449,0.0,0.0,0.0,287705.0,695.0,3.9648,25.5507,23.7885,20.7048,0.0,0.0,0.0,13.289000000000001,40.0332,602,2004,5.2632,12.9825,0.0,3.7547,33.4601,24.7148,6.8421,22.8869,50.6303
BG0017021,530330017021,5303300170,Bitter Lake,2017,1495,11267.5,59.7993,45806,88590.0,64161.0,1.380745313,5.4334,1.2937,4.7865,12.9366,17.5938,18.37,11.3842,5.5627,7.2445,15.3946,64.4816,69.4696,6.303,65.0712,0.0,0.0,6.2963,32.5926,40.0,11.4815,6.2963,0.0,0.0,0.0,0.0,0.0,372222.0,853.0,4.9702,14.9105,29.8211,15.7058,4.175,10.7356,1.7893,1.3333,45.0909,825,2003,6.8564,2.3286,5.5627,3.7915,27.1028,26.1682,14.2303,17.6108,47.8445
BG0017022,530330017022,5303300170,Whittier Heights,2017,1125,8967.7,63.6444,38800,85087.0,70833.0,1.201233888,7.2125,10.1365,4.0936,9.9415,16.1793,15.0097,13.8402,9.5517,4.4834,9.5517,75.1111,80.8967,3.2075,33.1384,0.0,1.4577,9.621,15.7434,41.691,10.2041,9.621,4.3732,0.0,0.0,0.0,0.0,344444.0,1276.0,0.0,9.4118,35.8824,0.0,44.7059,10.0,0.0,0.0,6.7925,530,2004,9.7466,3.7037,1.7544,3.6977,28.8462,24.6154,14.6199,14.5242,47.7146
BG0017023,530330017023,5303300170,Greenwood,2017,1093,9618.2,59.2864,48125,104589.0,79897.0,1.309047899,8.8372,9.3023,1.6279,12.093,22.5581,16.5116,7.2093,9.3023,8.1395,4.4186,69.1674,77.907,3.8031,41.8605,0.0,0.0,8.4,36.4,40.8,2.8,11.6,0.0,0.0,0.0,0.0,0.0,387255.0,896.0,0.0,25.0,42.7778,6.6667,16.6667,8.8889,0.0,8.2774,25.9507,447,2004,15.3488,1.6279,8.6047,3.9216,24.6753,27.7056,14.4186,31.8027,30.2381
BG0017024,530330017024,5303300170,Greenwood,2017,1000,8161.7,70.6,41248,96703.0,73649.0,1.313025296,9.8824,19.0588,6.3529,7.5294,6.8235,8.4706,15.0588,9.8824,6.8235,10.1176,67.2,78.8235,2.2989,26.3529,0.0,0.0,14.0575,22.6837,44.4089,0.0,0.0,18.8498,0.0,0.0,0.0,0.0,370000.0,726.0,0.0,55.3571,0.0,0.0,12.5,32.1429,0.0,3.6782,0.0,435,2003,12.4706,6.5882,6.5882,3.7175,30.5085,25.4237,14.5882,3.668,42.6052
BG0018001,530330018001,5303300180,Green Lake,2017,1669,10246.3,59.0773,59924,140614.0,94231.0,1.49222655,15.3521,10.2817,8.4507,12.9577,12.8169,16.1972,8.8732,7.0423,5.7746,2.2535,60.3954,65.6338,4.698,43.0986,0.0,0.0,25.495,24.505,40.3465,4.4554,0.0,0.0,0.0,0.0,5.1979999999999995,0.0,400000.0,1106.0,0.0,18.3007,4.902,63.3987,0.0,12.0915,1.3072,5.6376,10.7383,745,2004,1.6901,1.9718,1.4085,3.8328,28.2799,26.5306,10.5634,10.4167,57.1669
BG0018002,530330018002,5303300180,Green Lake,2017,1692,17953.6,52.9551,60934,120180.0,100229.0,1.199054166,7.4733,15.4211,14.3535,12.8114,12.93,14.2349,11.032,3.6773,1.8980000000000001,6.1684,65.7801,72.1234,5.0676,58.2444,0.0,0.0,0.0,0.0,69.8864,12.7841,17.3295,0.0,0.0,0.0,0.0,0.0,328455.0,1088.0,0.0,19.9593,15.2749,33.1976,14.2566,9.9796,4.277,9.7973,37.1622,888,2003,4.8636,2.9656,0.0,3.7815,23.2558,27.0349,10.7948,21.8341,60.2009
BG0018003,530330018003,5303300180,North College Park,2017,1748,16343.6,53.2609,54102,109331.0,100641.0,1.086346519,9.0173,13.6416,9.8266,17.9191,12.4855,12.8324,8.4393,6.5896,5.5491,3.6994,62.8146,68.0925,7.8807,56.4162,0.0,0.0,5.305,12.7321,42.9708,23.6074,4.5093,5.8355,5.0398,0.0,0.0,0.0,325767.0,1253.0,6.1475,6.7623,36.6803,0.0,31.3525,19.0574,0.0,7.9872,24.3877,939,2003,1.3873,1.6185,0.0,3.7429,23.9316,31.6239,10.6358,31.4455,62.4719
BG0019001,530330019001,5303300190,Maple Leaf,2017,1720,5816.2,51.4535,54692,97087.0,58800.0,1.651139456,5.4466,5.1198,6.1002,13.2898,11.22,13.6166,11.0022,8.8235,9.5861,15.7952,54.8837,59.4771,25.668000000000003,57.6253,0.0,0.0,13.1105,7.1979,6.4267,28.0206,17.4807,17.9949,3.5989999999999998,3.3419,0.0,0.0,258636.0,1179.0,2.2684,13.4216,10.775,27.7883,25.5198,7.1834,5.8601,2.0243,59.5951,1235,2003,6.3181,4.0305,1.9608,3.8,23.4421,30.5638,7.2985,27.4428,56.8952
BG0019002,530330019002,5303300190,Roosevelt,2017,1535,9593.2,70.7492,48656,114151.0,101293.0,1.126938683,20.9119,11.6352,8.805,9.1195,9.9057,11.1635,7.7044,4.717,4.2453,11.7925,75.1792,83.4906,2.9008,28.4591,0.0,6.3736,25.7143,33.8462,26.1538,3.9560000000000004,3.9560000000000004,0.0,0.0,0.0,0.0,0.0,447097.0,1310.0,16.0221,0.0,13.8122,0.0,31.4917,13.2597,0.0,6.8702,3.0534,655,2004,9.7484,2.8302,3.9308,3.7547,37.3684,17.6316,7.3899,14.0442,58.9652
BG0019003,530330019003,5303300190,Roosevelt,2017,1428,7658.9,70.6583,58179,141292.0,101266.0,1.395256058,14.4558,10.7143,12.0748,13.4354,18.1973,14.7959,7.3129,4.9319999999999995,2.0408,2.0408,75.9804,79.5918,3.1301,25.3401,0.0,2.7335,30.5239,18.451,37.5854,7.2893,3.4169,0.0,0.0,0.0,0.0,0.0,409756.0,1753.0,0.0,0.0,10.0671,0.0,10.7383,57.7181,21.4765,0.0,0.0,607,2003,18.8776,5.9524,3.9116,3.7565,35.2071,17.4556,7.483,18.9771,43.7732
BG0020001,530330020001,5303300200,Roosevelt,2017,1703,8353.2,60.3053,51053,104751.0,74364.0,1.408625141,12.8916,11.8072,5.6627,8.1928,11.0843,14.2169,9.0361,9.0361,8.5542,9.5181,72.9888,77.9518,7.7778,47.1084,0.0,4.5558,15.4897,30.7517,32.1185,3.4169,2.2779,0.0,7.7449,3.6446,0.0,0.0,402941.0,1169.0,4.0921,17.1355,6.9054,29.9233,2.8133,20.9719,14.8338,0.0,36.1111,900,2004,9.2771,6.8675,1.8072,3.8198,36.9318,20.1705,9.6385,23.2179,68.1818
BG0020002,530330020002,5303300200,Maple Leaf,2017,1108,9322.0,69.9458,56966,126091.0,84259.0,1.49646922,12.6761,7.0423,7.4447,12.6761,16.0966,19.7183,11.8712,7.2435,3.8229,1.4085,74.639,79.8793,3.6822,31.3883,0.0,0.0,18.1818,43.1085,31.6716,7.0381,0.0,0.0,0.0,0.0,0.0,0.0,426351.0,995.0,12.8205,4.4872,30.7692,10.8974,28.8462,3.2051,3.8462,5.2326,12.4031,516,2004,7.8471,2.4145,7.0423,3.7037,32.8622,21.5548,10.0604,14.7436,55.8304
BG0020003,530330020003,5303300200,Maple Leaf,2017,1022,9898.3,71.5264,54218,123823.0,104452.0,1.185453605,21.7978,10.3371,4.4944,16.1798,17.3034,16.6292,6.2921,2.2472,2.2472,2.4719,81.0176,85.1685,4.5064,29.6629,0.0,0.0,38.9776,15.3355,34.1853,6.3898,0.0,0.0,5.1118,0.0,0.0,0.0,428571.0,1335.0,0.0,8.3333,15.9091,12.1212,40.1515,23.4848,0.0,0.0,11.1588,466,2003,13.4831,7.6404,4.2697,3.6649,43.7751,14.0562,9.8877,28.2609,83.8794
BG0021001,530330021001,5303300210,Matthews Beach,2017,1702,7764.2,77.8496,53059,125555.0,127679.0,0.983364531,14.4056,21.6783,15.5245,11.3287,10.9091,10.3497,5.5944,2.5175,2.3776,5.3147,81.1986,87.8322,4.0268,20.8392,0.0,7.4205,31.6254,41.3428,11.8375,0.0,0.0,0.0,2.6502,2.8269,2.2968,0.0,473504.0,1096.0,0.0,0.0,36.2416,22.1477,0.0,30.8725,0.0,0.0,6.8456,745,2003,9.3706,11.6084,4.7552,3.7246,40.919000000000004,15.5361,19.3007,15.3576,64.3478
BG0021002,530330021002,5303300210,Maple Leaf,2017,1003,7311.5,62.8116,52705,113301.0,102688.0,1.103351901,12.3377,13.6364,6.0606,20.1299,16.8831,14.2857,11.2554,4.1126,1.2987,0.0,70.987,79.2208,3.5491,37.4459,0.0,0.0,11.0727,22.4913,23.8754,8.9965,8.6505,0.0,8.3045,12.4567,4.1522,0.0,331429.0,1019.0,0.0,22.5434,23.6994,53.7572,0.0,0.0,0.0,7.0981,28.6013,479,2004,8.658,3.2468,0.0,3.8251,32.7511,21.3974,19.2641,18.9394,68.3646
BG0021003,530330021003,5303300210,Maple Leaf,2017,1587,9290.5,67.4858,59845,130998.0,95283.0,1.374830767,19.0345,7.5862,8.1379,12.5517,14.4828,14.6207,9.7931,4.1379,2.7586,6.8966,66.4146,75.1724,5.7217,43.3103,0.0,2.6764,32.6034,17.5182,25.0608,2.9197,6.5693,2.6764,0.0,0.0,0.0,0.0,416438.0,995.0,6.051,11.1465,30.8917,8.9172,26.4331,8.5987,3.1847,1.9506,12.4837,769,2003,10.068999999999999,2.7586,4.4138,3.7887,34.8404,22.8723,19.3103,31.2649,64.0851
BG0022001,530330022001,5303300220,Matthews Beach,2017,1658,6969.8,84.62,60006,150962.0,115730.0,1.304432731,24.6575,16.7428,3.653,13.3942,17.1994,17.1994,6.3927,0.7609999999999999,0.0,0.0,77.9855,82.9528,2.9542,15.2207,6.4632,14.5422,34.1113,20.1077,24.7756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537958.0,1450.0,0.0,0.0,0.0,38.0,15.0,47.0,0.0,0.0,4.4313,677,2002,15.5251,19.1781,2.8919,3.7267,36.853,14.2857,19.6347,12.2581,64.4481
BG0022002,530330022002,5303300220,Matthews Beach,2017,1602,7306.9,85.2684,55402,139738.0,113725.0,1.228735986,19.2429,15.9306,11.1987,8.0442,9.9369,18.9274,11.9874,3.47,1.1041,0.1577,75.9675,82.6498,4.9475,22.3975,0.0,3.6585,35.3659,21.3415,24.186999999999998,6.9106,3.252,5.2846,0.0,0.0,0.0,0.0,448571.0,1556.0,0.0,0.0,21.831,0.0,21.831,56.338,0.0,0.0,0.0,667,2003,14.6688,9.7792,3.6278,3.7284,40.0433,15.368,19.7161,21.3001,51.8325
