tract_id,neighborhood,larger_neighborhood,num_college_2000,perc_college_2000,num_grad_deg_2000,perc_grad_deg_2000,perc_bachelor_deg_2010,num_bachelor_deg_2010,num_prof_deg_2010,perc_prof_deg_2010,num_college_masters_PhD_2010,perc_college_masters_PhD_2010,perc_bachelor_deg_2011,num_bachelor_deg_2011,num_prof_deg_2011,perc_prof_deg_2011,num_college_masters_PhD_2011,perc_college_masters_PhD_2011,perc_bachelor_deg_2012,num_bachelor_deg_2012,num_prof_deg_2012,perc_prof_deg_2012,num_college_masters_PhD_2012,perc_college_masters_PhD_2012,perc_bachelor_deg_2013,num_bachelor_deg_2013,num_prof_deg_2013,perc_prof_deg_2013,num_college_masters_PhD_2013,perc_college_masters_PhD_2013,perc_bachelor_deg_2014,num_bachelor_deg_2014,num_prof_deg_2014,perc_prof_deg_2014,num_college_masters_PhD_2014,perc_college_masters_PhD_2014,perc_bachelor_deg_2015,num_bachelor_deg_2015,num_prof_deg_2015,perc_prof_deg_2015,num_college_masters_PhD_2015,perc_college_masters_PhD_2015,perc_bachelor_deg_2016,num_bachelor_deg_2016,num_prof_deg_2016,perc_prof_deg_2016,num_college_masters_PhD_2016,perc_college_masters_PhD_2016,num_bachelor_deg_2017,perc_bachelor_deg_2017,"# Education Attainment,prof_deg_2017","% Education Attainment,prof_deg_2017",num_college_masters_PhD_2017,perc_college_masters_PhD_2017
530330053022,Montlake,Capitol Hill,0,0,23,100,74.7573,77,0,0,86,83.4951,75,78,0,0,87,83.6538,57.1429,44,0,0,62,80.5195,48.1928,40,0,0,59,71.0843,27.1605,22,0,0,44,54.321,28.2353,24,0,0,47,55.2941,28.4091,25,0,0,49,55.6818,26,28.5714,0,0,51,56.044
530330053023,Laurelhurst,Seattle,159,57.6087,42,15.2174,0,0,10,29.4118,0,0,0,0,10,29.4118,0,0,4.5455,1,5,22.7273,3,13.6364,7.4074,2,6,22.2222,4,14.8148,37.5,9,6,25,9,37.5,40,10,6,24,10,40,40.7407,11,6,22.2222,11,40.7407,11,37.931,7,24.1379,11,37.931
530330054001,Wallingford,Seattle,380,43.7788,220,25.3456,51.8797,414,55,6.8922,651,81.5789,51.7632,411,56,7.0529,646,81.3602,54.6539,458,61,7.2792,734,87.5895,51.1008,441,41,4.7509,787,91.1935,47.7117,417,49,5.6064,759,86.8421,48.2456,440,51,5.5921,795,87.1711,48.2721,447,52,5.6156,807,87.149,450,48.3871,53,5.6989,810,87.0968
530330054002,Fremont,Seattle,440,47.4649,204,22.0065,31.405,342,82,7.5298,718,65.932,31.5356,345,83,7.5868,722,65.9963,29.8415,339,150,13.2042,835,73.5035,21.4777,250,139,11.9416,783,67.268,25.8844,300,147,12.6833,773,66.6954,26.3591,320,149,12.2735,818,67.3806,26.4182,326,151,12.2366,835,67.6661,334,26.4869,158,12.5297,851,67.4861
530330054003,Fremont,Seattle,322,38.9359,239,28.8996,52.7505,537,42,4.1257,754,74.0668,52.7027,546,44,4.2471,768,74.1313,44.2015,465,76,7.2243,751,71.3878,44.1558,476,53,4.9165,686,63.6364,46.7757,515,31,2.8156,750,68.1199,47.2371,530,33,2.9412,770,68.6275,47.41,540,33,2.8973,784,68.8323,552,47.5452,34,2.9285,801,68.9922
530330054004,Fremont,Seattle,329,39.0736,265,31.4727,45.6922,472,56,5.4211,631,61.0842,45.7116,485,58,5.4665,649,61.1687,44.4662,454,61,5.9745,596,58.3741,44.1558,476,119,11.039,638,59.1837,50.0909,551,68,6.1818,732,66.5455,50.9367,571,65,5.7984,755,67.3506,51.1444,581,65,5.7218,768,67.6056,596,51.5125,69,5.9637,787,68.0207
530330056001,Briarcliff,Magnolia,348,37.6623,241,26.0823,42.1215,409,84,8.6509,654,67.3532,42.1599,406,83,8.6189,650,67.4974,28.0665,270,147,15.2807,558,58.0042,31.5951,309,101,10.3272,603,61.6564,35.2826,362,121,11.7934,620,60.4288,36.1004,374,117,11.2934,636,61.39,36.0718,382,119,11.237,649,61.2842,392,36.5672,125,11.6604,663,61.847
530330056002,Briarcliff,Magnolia,418,40.9403,334,32.713,40,376,85,9.0426,594,63.1915,40.1665,386,87,9.0531,610,63.4755,47.5584,448,53,5.6263,653,69.3206,40.7716,391,77,8.0292,566,59.0198,37.2211,367,110,11.1562,513,52.0284,38.1657,387,110,10.8481,541,53.3531,38.41,401,112,10.728,559,53.5441,406,38.3743,117,11.0586,569,53.7807
530330056003,Southeast Magnolia,Magnolia,329,32.6389,307,30.4563,43.1557,413,70,7.3145,709,74.0857,43.1125,410,69,7.2555,706,74.2376,44.0501,422,83,8.6639,746,77.8706,42.9442,423,91,9.2386,798,81.0152,42.7711,426,109,10.9438,749,75.2008,43.6538,454,110,10.5769,793,76.25,43.891,467,110,10.3383,813,76.4098,470,43.7209,117,10.8837,820,76.2791
530330056004,Southeast Magnolia,Magnolia,286,32.4631,267,30.3065,44.8161,402,23,2.5641,605,67.447,45.045,400,23,2.5901,601,67.6802,42.3034,382,12,1.3289,660,73.0897,37.8261,348,50,5.4348,684,74.3478,46.2422,443,58,6.0543,746,77.8706,47.1311,460,57,5.8402,768,78.6885,47.1717,467,57,5.7576,780,78.7879,478,47.4206,59,5.8532,797,79.0675
530330056005,Southeast Magnolia,Magnolia,361,38.2821,223,23.6479,36.5979,355,52,5.3608,576,59.3814,36.8209,366,53,5.332,594,59.7586,44.2688,448,50,4.9407,732,72.332,44.5959,458,42,4.0896,777,75.6573,52.381,561,89,8.31,824,76.9374,53.022,579,88,8.0586,850,77.8388,53.2316,593,88,7.8995,869,78.0072,607,53.5273,92,8.1129,886,78.1305
530330057001,Briarcliff,Magnolia,176,38.6813,73,16.044,23.1405,84,32,8.8154,234,64.4628,23.0556,83,32,8.8889,233,64.7222,19.891,73,32,8.7193,245,66.7575,18.5984,69,54,14.5553,228,61.4555,16.3636,63,61,15.8442,193,50.1299,16.792,67,62,15.5388,203,50.8772,16.8342,67,61,15.3266,205,51.5075,68,16.7901,64,15.8025,208,51.358
530330057002,Southeast Magnolia,Magnolia,322,38.4248,165,19.6897,36.9441,324,35,3.9909,532,60.6613,37.1938,334,35,3.8976,548,61.0245,39.0805,340,42,4.8276,643,73.908,38.025,335,57,6.4699,601,68.2179,37.7706,349,66,7.1429,626,67.7489,38.7689,359,62,6.6955,641,69.2225,38.8947,373,64,6.6736,665,69.3431,381,38.9571,68,6.953,680,69.5297
530330057003,Southeast Magnolia,Magnolia,254,38.6606,80,12.1766,42.9421,289,20,2.9718,372,55.2749,43.2432,288,20,3.003,370,55.5556,63.2047,426,16,2.3739,536,79.5252,62.5364,429,18,2.6239,542,79.0087,57.9466,412,20,2.8129,593,83.4037,58.5399,425,19,2.6171,609,83.8843,59.2194,440,19,2.5572,627,84.3876,447,59.127,20,2.6455,638,84.3915
530330057004,Briarcliff,Magnolia,310,31.2815,141,14.2281,38.6152,290,4,0.5326,427,56.8575,38.8021,298,4,0.5208,438,57.0312,47.7866,421,29,3.2917,593,67.3099,54.0873,483,24,2.6876,666,74.5801,62.7579,578,24,2.6059,687,74.5928,63.6462,590,24,2.589,700,75.5124,63.9413,610,25,2.6205,722,75.6813,619,63.9463,26,2.686,734,75.8264
530330057005,Interbay,Interbay,305,41.384,57,7.7341,48.7864,402,39,4.733,642,77.9126,48.6747,404,40,4.8193,646,77.8313,44.284,368,39,4.6931,499,60.0481,44.743,383,47,5.4907,500,58.4112,37.4566,324,75,8.6705,466,53.8728,38.3918,339,74,8.3805,483,54.6999,38.5463,350,76,8.37,497,54.7357,354,38.6463,78,8.5153,503,54.9127
530330057006,Lawton Park,Magnolia,274,32.5803,106,12.604,41.4525,371,6,0.6704,553,61.7877,41.7391,384,6,0.6522,571,62.0652,32.0351,329,14,1.3632,631,61.4411,35.2046,370,12,1.1418,630,59.9429,38.1221,406,30,2.8169,646,60.6573,39.0752,431,30,2.7199,682,61.8314,39.375,441,29,2.5893,696,62.1429,446,39.2952,32,2.8194,706,62.2026
530330058011,Southeast Magnolia,Magnolia,249,35.2691,124,17.5637,45.9906,390,20,2.3585,491,57.9009,46.1806,399,21,2.4306,502,58.1019,43.299,378,34,3.8946,602,68.9576,51.9144,461,70,7.8829,670,75.4505,40.372,369,68,7.4398,639,69.9125,40.8451,377,67,7.2589,652,70.6392,41.2017,384,67,7.1888,661,70.9227,389,41.339,70,7.4389,669,71.0946
530330058012,Southeast Magnolia,Magnolia,346,32.0667,171,15.848,39.7321,445,88,7.8571,567,50.625,39.9642,446,88,7.8853,568,50.8961,40.0366,438,64,5.8501,628,57.404,42.1284,479,69,6.0686,663,58.3113,43.1034,500,74,6.3793,670,57.7586,43.8837,513,73,6.2447,685,58.5971,44.186,532,75,6.2292,708,58.804,542,44.281,77,6.2908,723,59.0686
530330058013,Interbay,Interbay,363,39.3283,102,11.0509,42.0021,407,33,3.4056,545,56.2435,42.3077,407,33,3.4304,543,56.4449,44.898,418,18,1.9334,576,61.869,46.3799,442,30,3.148,557,58.447,45.0051,437,27,2.7806,576,59.3203,46.2761,466,27,2.6812,610,60.576,46.2891,474,26,2.5391,619,60.4492,481,46.7444,28,2.7211,629,61.1273
530330058014,Interbay,Interbay,240,29.6296,136,16.7901,29.4887,248,60,7.1344,341,40.547,29.6948,253,61,7.1596,348,40.8451,32.375,259,32,4,380,47.5,39.1041,323,22,2.6634,445,53.8741,30.1974,260,40,4.6458,399,46.3415,30.9218,265,40,4.6674,406,47.3746,31.1937,277,41,4.6171,423,47.6351,285,31.2843,44,4.8299,437,47.9693
530330058021,Southeast Magnolia,Magnolia,450,42.1743,125,11.7151,49.7076,595,40,3.3417,775,64.7452,49.7894,591,40,3.3698,771,64.9537,46.087,530,30,2.6087,696,60.5217,44.0778,521,46,3.8917,684,57.868,38.1033,450,51,4.3184,591,50.0423,39.0663,477,52,4.2588,625,51.1876,39.2687,494,53,4.213,646,51.3514,510,39.627,55,4.2735,667,51.826
530330058022,Lower Queen Anne,Queen Anne,332,33.2332,196,19.6196,34.4069,438,96,7.5412,748,58.7588,34.6481,448,97,7.5019,763,59.0101,39.9228,517,91,7.027,822,63.4749,40.3177,533,92,6.9592,837,63.3132,46.0076,605,87,6.616,828,62.9658,46.5843,641,86,6.25,877,63.7355,46.8817,654,86,6.1649,894,64.086,674,47.1659,91,6.3681,920,64.3807
530330058023,Southeast Magnolia,Magnolia,546,33.0709,282,17.0806,34.323,578,53,3.1473,921,54.6912,34.3713,585,54,3.1727,936,54.9941,36.3338,553,16,1.0512,845,55.5191,38.4809,613,18,1.1299,911,57.1877,40.4959,637,0,0,950,60.3941,41.2377,673,0,0,1003,61.4583,41.2154,685,0,0,1019,61.3117,706,41.5294,0,0,1049,61.7059
530330059001,Interbay,Interbay,306,35.5814,199,23.1395,29.272,382,31,2.3755,605,46.3602,29.5144,389,32,2.4279,614,46.5857,38.3577,341,27,3.0371,420,47.2441,29.9793,289,50,5.1867,376,39.0041,35.5789,338,43,4.5263,476,50.1053,36.5679,358,44,4.4944,502,51.2768,36.6366,366,45,4.5045,513,51.3514,382,37.232,47,4.5809,533,51.9493
530330059002,North Queen Anne,Queen Anne,331,37.9587,223,25.5734,33.6182,354,137,13.0104,609,57.8348,33.9695,356,136,12.9771,611,58.3015,28.7201,276,112,11.6545,548,57.0239,34.4828,340,173,17.5456,595,60.3448,37.1957,382,195,18.9873,673,65.5307,37.8143,391,190,18.3752,686,66.3443,38.2658,406,193,18.1904,709,66.8238,415,38.2136,203,18.6924,723,66.5746
530330059003,North Queen Anne,Queen Anne,104,52.2613,56,28.1407,60.4255,142,11,4.6809,224,95.3191,60,141,11,4.6809,224,95.3191,76.2115,173,12,5.2863,198,87.2247,37.2549,95,34,13.3333,204,80,26.4463,64,38,15.7025,152,62.8099,27.381,69,37,14.6825,162,64.2857,27.1654,69,37,14.5669,164,64.5669,71,27.3077,39,15,169,65
530330059004,West Queen Anne,Queen Anne,525,40.7925,358,27.8166,24.0553,261,106,9.7696,508,46.8203,24.3519,263,105,9.7222,510,47.2222,27.4859,293,48,4.5028,584,54.7842,29.9817,328,68,6.2157,560,51.1883,40.8932,467,29,2.5394,689,60.3327,41.5505,477,29,2.5261,702,61.1498,41.8012,492,28,2.3789,722,61.3424,507,42.1446,31,2.5769,743,61.7623
530330059005,West Queen Anne,Queen Anne,252,38.1818,164,24.8485,41.1494,179,54,12.4138,259,59.5402,41.2301,181,55,12.5285,261,59.4533,27.4657,220,174,21.7228,460,57.4282,23.0863,190,153,18.5905,550,66.8287,22.9777,196,152,17.8195,532,62.3681,23.6448,205,148,17.0704,551,63.5525,23.7443,208,148,16.895,561,64.0411,214,23.8839,156,17.4107,574,64.0625
530330060001,Westlake,Cascade,479,39.7181,148,12.272,32.7447,445,39,2.8698,899,66.1516,32.8767,456,39,2.8118,921,66.4023,30.0307,391,32,2.4578,730,56.0676,36.3567,477,46,3.5061,839,63.9482,38.1264,525,73,5.3014,888,64.488,38.7974,542,73,5.2255,913,65.3543,38.9986,553,73,5.1481,929,65.5148,559,39.0363,77,5.3771,941,65.7123
530330060002,North Queen Anne,Queen Anne,304,33.9665,245,27.3743,50.2964,509,57,5.6324,767,75.7905,50.349,505,56,5.5833,762,75.9721,47.4627,477,86,8.5572,813,80.8955,47.9691,496,73,7.06,794,76.7892,47.0093,503,97,9.0654,813,75.9813,47.7252,514,94,8.7279,826,76.6945,47.7666,524,96,8.7511,843,76.8459,541,47.7493,101,8.9144,870,76.7873
530330060003,North Queen Anne,Queen Anne,324,34.7267,249,26.6881,50.6452,471,66,7.0968,690,74.1936,50.74,480,67,7.0825,703,74.3129,37.9578,342,128,14.2064,639,70.9212,35.0649,324,140,15.1515,623,67.4242,31.8717,298,110,11.7647,602,64.385,32.6884,321,111,11.3035,643,65.4786,32.5628,324,112,11.2563,652,65.5276,335,32.811,118,11.5573,670,65.6219
530330060004,North Queen Anne,Queen Anne,283,47.563,68,11.4286,47.7051,343,0,0,486,67.5939,47.749,350,0,0,496,67.6671,40.5573,262,0,0,427,66.0991,37.936,261,0,0,463,67.2965,37.0968,253,19,2.7859,465,68.1818,37.7493,265,18,2.5641,484,68.9459,37.9973,277,17,2.332,506,69.4102,288,38.4513,19,2.5367,524,69.9599
530330061001,Eastlake,Cascade,337,41.3497,250,30.6748,52.2749,540,190,18.393,727,70.3775,52.4319,539,189,18.3852,725,70.5253,55.144,536,88,9.0535,754,77.572,52.6,526,87,8.7,732,73.2,46.5025,472,124,12.2167,711,70.0493,47.3734,505,126,11.8199,757,71.0131,47.6103,518,128,11.7647,774,71.1397,528,47.6105,133,11.9928,789,71.1452
530330061002,Broadway,Capitol Hill,306,31.4491,479,49.2292,44.3723,410,99,10.7143,521,56.3853,44.6316,424,101,10.6316,538,56.6316,48.3276,419,98,11.3033,511,58.9389,48.4305,432,78,8.7444,592,66.3677,51.824,483,87,9.3348,636,68.2403,52.381,495,85,8.9947,650,68.7831,52.8497,510,86,8.9119,668,69.2228,517,52.6477,90,9.165,678,69.0428
530330061003,Eastlake,Cascade,441,49,242,26.8889,51.9726,606,31,2.6587,810,69.4683,52.1212,602,31,2.684,804,69.6104,46.8616,545,26,2.2356,743,63.8865,49.0772,585,40,3.3557,794,66.6107,54.0816,636,71,6.0374,809,68.7925,55.2263,671,68,5.5967,850,69.9588,55.4187,675,67,5.5008,854,70.1149,712,55.7994,73,5.721,901,70.6113
530330061004,Broadway,Capitol Hill,437,43.5259,255,25.3984,37.0492,339,32,3.4973,550,60.1093,37.1919,347,33,3.537,563,60.343,37.3552,387,96,9.2664,568,54.8263,44.0646,464,88,8.3571,640,60.7787,40.3992,425,137,13.0228,578,54.943,41.6589,447,135,12.5815,605,56.384,41.7484,468,140,12.4888,633,56.4674,478,41.7832,148,12.9371,647,56.5559
530330062001,Harrison/Denny-Blaine,Central Area,442,42.9126,370,35.9223,36.475,387,106,9.9906,633,59.6607,36.6038,388,105,9.9057,636,60,34.9159,353,76,7.5173,711,70.3264,31.8713,327,58,5.653,719,70.078,34.2308,356,83,7.9808,792,76.1538,34.6471,378,83,7.6077,837,76.7186,34.8525,390,84,7.5067,861,76.9437,394,34.8364,88,7.7807,867,76.6578
530330062002,Montlake,Capitol Hill,467,44.6036,323,30.85,41.0805,403,99,10.0917,664,67.686,41.3759,415,101,10.0698,682,67.996,38.4688,407,106,10.0189,764,72.2117,39.1904,426,89,8.1877,840,77.2769,39.8941,452,102,9.0027,862,76.0812,40.3662,463,98,8.544,880,76.7219,40.4865,466,97,8.4275,885,76.8897,479,40.6277,103,8.7362,908,77.0144
530330062003,Broadway,Capitol Hill,267,35.4582,308,40.9031,33.046,230,161,23.1322,423,60.7759,33.4734,239,164,22.9692,438,61.3445,28.534,218,180,23.5602,451,59.0314,31.7889,247,138,17.7606,564,72.5869,26.3288,213,167,20.6428,570,70.4574,26.9324,223,166,20.0483,591,71.3768,27.0531,224,165,19.9275,593,71.6184,229,27.1971,171,20.3088,603,71.6152
530330063001,Madison Park,Capitol Hill,509,41.2814,382,30.9813,44.6348,495,113,10.1894,750,67.6285,44.7869,494,112,10.1541,749,67.9057,40.7339,444,55,5.0459,810,74.3119,41.6221,467,44,3.9216,887,79.0553,32.5972,369,89,7.8622,775,68.4629,33.2195,389,91,7.7711,813,69.4278,33.4718,403,93,7.7243,837,69.5183,403,33.5554,95,7.9101,837,69.6919
530330063002,Harrison/Denny-Blaine,Central Area,432,39.0597,373,33.7251,41.1111,444,118,10.9259,805,74.537,41.2985,458,121,10.9107,830,74.8422,41.7367,447,186,17.3669,725,67.6937,33.3333,363,210,19.2837,638,58.5859,30.9846,343,215,19.4219,618,55.8266,32.049,366,217,19.0018,654,57.268,32.0546,376,220,18.7553,672,57.289,383,32.2662,229,19.2923,682,57.4558
530330063003,Harrison/Denny-Blaine,Central Area,358,42.0682,256,30.0823,44.1103,352,160,20.0501,496,62.1554,44.0806,350,160,20.1511,495,62.3426,41.6352,331,146,18.3648,452,56.8553,45.8693,372,138,17.016,491,60.5425,48.2881,409,134,15.8205,530,62.5738,48.9068,425,135,15.5351,547,62.9459,49.2941,419,130,15.2941,540,63.5294,441,49.1639,141,15.7191,569,63.4337
530330063004,Harrison/Denny-Blaine,Central Area,376,42.4379,312,35.2144,44.5424,404,168,18.5226,610,67.2547,44.5556,401,166,18.4444,606,67.3333,47.5495,456,74,7.7164,722,75.2868,39.1084,386,114,11.5502,660,66.8693,42.5908,434,84,8.2434,730,71.6389,43.4363,450,82,7.9151,752,72.5869,43.5922,449,80,7.767,749,72.7184,458,43.4123,86,8.1517,766,72.6066
530330064001,Stevens,Capitol Hill,321,39.6786,303,37.4536,42.7657,334,91,11.6517,533,68.2458,42.8394,344,94,11.7061,549,68.3686,45.9627,370,54,6.7081,569,70.6832,44.2543,362,85,10.3912,560,68.4597,43.5655,369,103,12.1606,558,65.8796,44.2396,384,103,11.8664,578,66.5899,44.7072,397,104,11.7117,596,67.1171,401,44.6051,108,12.0133,603,67.0745
530330064002,Broadway,Capitol Hill,193,29.1101,304,45.8522,24.8921,173,106,15.2518,425,61.1511,24.9637,172,106,15.3846,422,61.2482,29.2308,209,101,14.1259,465,65.035,33.4705,244,116,15.9122,460,63.1001,31.2248,232,113,15.2086,467,62.8533,31.8667,239,110,14.6667,477,63.6,31.7647,243,111,14.5098,486,63.5294,250,31.8066,117,14.8855,500,63.6132
530330064003,Stevens,Capitol Hill,293,34.1094,412,47.9627,29.4737,252,82,9.5906,522,61.0526,29.7267,261,84,9.5672,540,61.5034,24.9119,212,115,13.5135,496,58.2844,27.9123,242,65,7.4971,595,68.6275,27.9412,247,128,14.4796,565,63.914,28.5401,260,129,14.1603,590,64.764,28.8154,270,131,13.9808,611,65.2081,275,28.8562,137,14.3757,622,65.2676
530330065001,Broadway,Capitol Hill,371,36.1598,437,42.5926,38.7324,330,142,16.6667,492,57.7465,38.9082,335,143,16.6086,499,57.9559,39.3832,332,186,22.0641,507,60.1423,39.6096,345,179,20.5511,491,56.372,34.7345,314,236,26.1062,471,52.1018,35.512,326,234,25.4902,487,53.0501,35.7759,332,234,25.2155,494,53.2328,336,35.9358,241,25.7754,500,53.4759
530330065002,Broadway,Capitol Hill,501,42.3142,282,23.8176,39.604,520,131,9.9772,867,66.032,39.6958,522,132,10.038,870,66.1597,30.6313,393,150,11.6913,735,57.2876,28.0715,361,149,11.5863,709,55.1322,27.2517,354,188,14.4727,700,53.8876,27.8472,379,192,14.1073,744,54.6657,28.0664,389,194,13.9971,763,55.0505,398,28.167,205,14.5081,780,55.2017
530330065003,Broadway,Capitol Hill,388,37.3436,343,33.0125,44.7785,566,43,3.4019,851,67.326,44.6571,560,43,3.429,845,67.3844,49.5981,617,59,4.7428,902,72.508,43.2998,559,38,2.9435,979,75.8327,42.6205,566,68,5.1205,976,73.494,43.4336,592,66,4.8423,1013,74.3213,43.6815,598,65,4.748,1021,74.58,619,43.8075,69,4.8832,1060,75.0177
530330066001,Broadway,Capitol Hill,666,51.7483,263,20.4351,44.2231,666,106,7.0385,936,62.1514,44.3106,662,105,7.0281,931,62.3159,39.0039,603,47,3.0401,1020,65.9767,38.0038,594,49,3.135,989,63.2758,45.1367,710,118,7.5016,1054,67.0057,45.9196,754,117,7.1255,1111,67.6614,46.006,766,118,7.0871,1130,67.8679,786,46.2353,124,7.2941,1158,68.1176
530330066002,Broadway,Capitol Hill,622,50.4461,184,14.923,45.5713,674,89,6.0176,848,57.336,45.9298,694,91,6.0225,872,57.7101,48.1385,737,141,9.2097,933,60.9406,51.4061,786,129,8.4369,1012,66.1871,52.5157,835,93,5.8491,1117,70.2516,53.3715,839,89,5.6616,1120,71.2468,53.4493,860,91,5.6557,1145,71.1622,897,53.7448,97,5.8119,1194,71.5398
530330067001,South Lake Union,Cascade,435,43.6747,135,13.5542,44.1972,735,10,0.6013,1020,61.3349,44.4379,755,10,0.5886,1045,61.5068,52.8736,874,0,0,1141,69.026,51.7952,880,25,1.4715,1177,69.276,46.9977,814,20,1.1547,1218,70.3233,47.7912,833,20,1.1474,1242,71.2565,47.9552,856,20,1.1204,1275,71.4286,876,48.1319,21,1.1538,1306,71.7582
530330067002,South Lake Union,Cascade,497,45.6382,145,13.315,47.3992,729,115,7.4772,943,61.3134,47.5785,727,115,7.5262,939,61.4529,50.6432,748,121,8.1923,939,63.5748,46.671,715,83,5.4178,946,61.7493,43.3504,678,60,3.8363,892,57.0332,44.4025,706,61,3.8365,925,58.1761,44.4444,716,62,3.8485,938,58.2247,736,44.8234,65,3.9586,964,58.7089
530330067003,Westlake,Cascade,417,37.4663,208,18.6882,44.1534,472,110,10.29,630,58.9336,44.3192,472,110,10.3286,630,59.1549,39.5215,413,139,13.3014,653,62.488,38.0425,412,133,12.2807,685,63.2502,35.3526,391,117,10.5787,652,58.9512,35.8696,396,115,10.4167,657,59.5109,36.2676,412,118,10.3873,683,60.1232,425,36.387,125,10.7021,704,60.274
530330067004,Westlake,Cascade,502,38.6154,356,27.3846,44.7917,645,38,2.6389,831,57.7083,44.8951,642,37,2.5874,828,57.9021,41.5273,571,77,5.6,809,58.8364,47.3684,684,110,7.6177,989,68.4903,47.5577,701,116,7.8697,953,64.654,48.4323,726,113,7.5384,982,65.5103,48.5227,739,113,7.4196,1000,65.6599,737,48.7434,116,7.672,997,65.9392
530330068001,East Queen Anne,Queen Anne,287,28.3877,323,31.9486,37.3225,368,73,7.4037,620,62.8803,37.449,367,73,7.449,617,62.9592,35.0515,340,75,7.732,627,64.6392,35.8149,356,83,8.3501,606,60.9658,33.2004,333,89,8.8734,609,60.7178,33.9695,356,92,8.7786,646,61.6412,34.0566,361,91,8.5849,655,61.7925,360,34.188,93,8.8319,654,62.1083
530330068002,Lower Queen Anne,Queen Anne,445,42.4618,277,26.4313,45.525,529,70,6.0241,938,80.7229,45.4389,528,71,6.1102,938,80.7229,45.439,533,93,7.9284,962,82.0119,43.6926,523,76,6.3492,922,77.0259,48.3183,589,126,10.3363,881,72.2724,48.9567,610,127,10.1926,910,73.0337,49.0895,620,127,10.0554,923,73.08,633,49.1841,134,10.4118,942,73.1935
530330069001,West Queen Anne,Queen Anne,221,28.4062,216,27.7635,38.1766,268,101,14.3875,431,61.396,38.1429,267,102,14.5714,430,61.4286,31.9392,252,110,13.9417,519,65.7795,28.1327,229,86,10.5651,554,68.059,29.2566,244,122,14.6283,551,66.0671,29.9639,249,119,14.3201,557,67.0277,29.9766,256,122,14.2857,572,66.9789,262,30.1149,127,14.5977,585,67.2414
530330069002,Lower Queen Anne,Queen Anne,336,42.6396,182,23.0964,23.166,180,98,12.6126,397,51.094,23.277,179,97,12.6138,394,51.2354,29.6482,236,108,13.5678,435,54.6482,31.2272,257,124,15.0668,419,50.9113,36.3088,301,148,17.8528,425,51.2666,37.2822,321,151,17.5377,451,52.381,37.1298,326,152,17.3121,460,52.3918,334,37.1524,160,17.7976,470,52.2803
530330069003,Lower Queen Anne,Queen Anne,337,47.5989,194,27.4011,47.8992,342,34,4.7619,440,61.6246,48.1683,355,35,4.749,456,61.8725,40.0273,293,72,9.8361,453,61.8852,34.2246,256,99,13.2353,525,70.1872,35.5383,274,122,15.8236,528,68.4825,36.5183,279,116,15.1832,532,69.6335,36.7008,287,118,15.0895,547,69.9488,294,36.3412,126,15.5748,562,69.4685
530330069004,West Queen Anne,Queen Anne,380,45.1306,187,22.209,26.927,262,115,11.8191,481,49.4347,27.008,269,120,12.0482,494,49.5984,25.9101,242,90,9.636,458,49.0364,20.9063,203,120,12.3584,375,38.62,28.0829,271,83,8.601,395,40.9326,29.0963,293,84,8.3416,424,42.1053,28.9912,296,84,8.2272,429,42.0176,303,29.3605,89,8.624,438,42.4419
530330070001,Lower Queen Anne,Queen Anne,430,44.4215,200,20.6612,36.6093,298,60,7.371,463,56.8796,36.6422,299,61,7.4755,466,57.1078,37.0614,338,83,9.1009,603,66.1184,29.2111,274,83,8.8486,541,57.6759,30.5414,299,72,7.3544,585,59.7549,31.1675,307,72,7.3096,596,60.5076,31.3,313,74,7.4,604,60.4,323,31.3592,77,7.4757,625,60.6796
530330070002,Lower Queen Anne,Queen Anne,417,40.8423,240,23.5064,42.4474,444,74,7.0746,575,54.9713,42.5071,451,76,7.1631,585,55.1367,42.3778,442,61,5.8485,597,57.2387,35.7143,375,56,5.3333,510,48.5714,39.5176,426,69,6.4007,572,53.0612,40.1094,440,70,6.381,589,53.6919,40.4973,456,71,6.3055,610,54.1741,473,41.0947,73,6.3423,631,54.8219
530330070003,Lower Queen Anne,Queen Anne,518,40.3741,233,18.1606,53.3118,660,0,0,886,71.567,53.4302,662,0,0,889,71.7514,46.9173,624,0,0,893,67.1429,55.6034,774,0,0,967,69.4684,50.2463,714,0,0,916,64.4616,51.2473,719,0,0,918,65.4312,51.3103,744,0,0,950,65.5172,769,51.6801,0,0,982,65.9946
530330070004,Lower Queen Anne,Queen Anne,375,43.6047,174,20.2326,47.0651,441,13,1.3874,629,67.1291,47.1519,447,13,1.3713,637,67.1941,43.3054,414,33,3.4519,746,78.0335,40.7787,398,81,8.2992,729,74.6926,32.8313,327,118,11.8474,654,65.6627,33.4669,334,115,11.523,661,66.2325,33.5603,345,118,11.4786,683,66.4397,352,33.5878,123,11.7366,697,66.5076
530330070005,Lower Queen Anne,Queen Anne,397,43.7225,77,8.4802,46.3784,429,45,4.8649,616,66.5946,46.6083,426,45,4.9234,611,66.849,55.1724,496,80,8.8988,670,74.5273,49.1043,466,64,6.7439,623,65.6481,48.1366,465,36,3.7267,623,64.4928,49.0816,481,35,3.5714,643,65.6122,49.1935,488,34,3.4274,651,65.625,493,49.4483,35,3.5105,659,66.0983
